Fecha,Id de empleado,Nombre y Apellido,Inicio de turno,Fin de turno,Status
2/26/2025,EMP0195,Alexandra Hall,2/26/2025 08:55,2/26/2025 16:57,Activo
2/26/2025,EMP0108,Thomas Brewer,2/26/2025 10:35,2/26/2025 18:55,Activo
2/26/2025,EMP0223,Nathan Norris,2/26/2025 08:29,2/26/2025 16:43,Activo
2/26/2025,EMP0064,Joseph Cooper,2/26/2025 10:30,2/26/2025 18:36,Activo
2/26/2025,EMP0182,Russell Page,2/26/2025 08:07,2/26/2025 16:28,Activo
2/26/2025,EMP0140,Matthew Leonard,2/26/2025 07:28,2/26/2025 15:32,Activo
2/26/2025,EMP0050,Joseph Carr,2/26/2025 07:02,2/26/2025 15:24,Activo
2/26/2025,EMP0034,Brian Crosby,2/26/2025 09:14,2/26/2025 17:24,Activo
2/26/2025,EMP0154,Anita Carney,2/26/2025 09:06,2/26/2025 17:26,Activo
2/26/2025,EMP0016,Matthew Ellis,2/26/2025 07:24,2/26/2025 15:47,Activo
2/26/2025,EMP0247,Alison Eaton,2/26/2025 06:32,2/26/2025 14:46,Activo
2/26/2025,EMP0070,Brenda Hill,2/26/2025 09:16,2/26/2025 17:34,Activo
2/26/2025,EMP0294,Gerald Chan,2/26/2025 09:32,2/26/2025 18:01,Activo
2/26/2025,EMP0215,Jay Banks,2/26/2025 10:23,2/26/2025 18:29,Activo
2/26/2025,EMP0030,Michael Walker,2/26/2025 08:58,2/26/2025 17:27,Activo
2/26/2025,EMP0111,Tracie Boone,2/26/2025 07:20,2/26/2025 15:37,Activo
2/26/2025,EMP0177,Edward Stevens,2/26/2025 08:55,2/26/2025 17:02,Activo
2/26/2025,EMP0197,Jade Patterson,2/26/2025 08:20,2/26/2025 16:40,Activo
2/26/2025,EMP0293,Joe Rios,2/26/2025 10:36,2/26/2025 18:46,Activo
2/26/2025,EMP0299,Ashley Mcdonald,2/26/2025 06:20,2/26/2025 14:28,Activo
2/26/2025,EMP0051,Deborah Rice,2/26/2025 06:18,2/26/2025 14:25,Activo
2/26/2025,EMP0169,Patricia Bradford,2/26/2025 09:59,2/26/2025 18:00,Activo
2/26/2025,EMP0128,Alan Williams,,,Baja
2/26/2025,EMP0056,Mark Duran,2/26/2025 08:15,2/26/2025 16:32,Activo
2/26/2025,EMP0233,David Chambers,2/26/2025 09:08,2/26/2025 17:36,Activo
2/26/2025,EMP0173,Raymond Olsen,2/26/2025 08:15,2/26/2025 16:15,Activo
2/26/2025,EMP0014,Elizabeth Garcia,,,Off
2/26/2025,EMP0296,Angela Wilson,2/26/2025 10:32,2/26/2025 18:41,Activo
2/26/2025,EMP0061,Christopher Walker,2/26/2025 10:48,2/26/2025 19:00,Activo
2/26/2025,EMP0275,Tanya Sharp,2/26/2025 06:27,2/26/2025 14:54,Activo
2/26/2025,EMP0300,Tiffany Nguyen,2/26/2025 08:41,2/26/2025 16:44,Activo
2/26/2025,EMP0168,Christine Green,2/26/2025 08:19,2/26/2025 16:42,Activo
2/26/2025,EMP0087,Ryan Cooper,2/26/2025 07:23,2/26/2025 15:46,Activo
2/26/2025,EMP0031,Carlos Gomez,2/26/2025 06:36,2/26/2025 15:03,Activo
2/26/2025,EMP0101,Richard Scott,2/26/2025 09:37,2/26/2025 17:43,Activo
2/26/2025,EMP0201,Karen Bradley,2/26/2025 07:49,2/26/2025 16:04,Activo
2/26/2025,EMP0203,Stephen Montgomery,2/26/2025 08:44,2/26/2025 16:59,Activo
2/26/2025,EMP0185,Jenna Salazar,2/26/2025 10:43,2/26/2025 18:44,Activo
2/26/2025,EMP0076,Jeffrey Hayes,2/26/2025 06:20,2/26/2025 14:50,Activo
2/26/2025,EMP0046,Dana Smith,2/26/2025 08:01,2/26/2025 16:17,Activo
2/26/2025,EMP0010,Sean Lawson,2/26/2025 10:00,2/26/2025 18:27,Activo
2/26/2025,EMP0160,Joshua Elliott,2/26/2025 09:12,2/26/2025 17:30,Activo
2/26/2025,EMP0206,Marc Perez,2/26/2025 08:33,2/26/2025 16:42,Activo
2/26/2025,EMP0254,Lee Carroll,2/26/2025 08:17,2/26/2025 16:28,Activo
2/26/2025,EMP0172,Christopher Porter,2/26/2025 06:40,2/26/2025 14:50,Activo
2/26/2025,EMP0072,Anna Hughes,2/26/2025 07:58,2/26/2025 16:17,Activo
2/26/2025,EMP0048,Anna Williams,,,Off
2/26/2025,EMP0097,Douglas Kramer,2/26/2025 09:22,2/26/2025 17:29,Activo
2/26/2025,EMP0289,Timothy Sawyer,2/26/2025 09:02,2/26/2025 17:29,Activo
2/26/2025,EMP0069,Todd Sheppard,2/26/2025 08:30,2/26/2025 16:43,Activo
2/26/2025,EMP0204,Stephen York,2/26/2025 10:56,2/26/2025 18:57,Activo
2/26/2025,EMP0265,Samuel Barrett,2/26/2025 10:35,2/26/2025 18:46,Activo
2/26/2025,EMP0199,Kathleen Davis,2/26/2025 09:35,2/26/2025 17:42,Activo
2/26/2025,EMP0106,Vicki Mccall,2/26/2025 08:03,2/26/2025 16:14,Activo
2/26/2025,EMP0077,Barbara Dalton,2/26/2025 06:52,2/26/2025 15:08,Activo
2/26/2025,EMP0226,Theresa Martin,2/26/2025 07:17,2/26/2025 15:26,Activo
2/26/2025,EMP0167,April Hernandez,2/26/2025 06:11,2/26/2025 14:25,Activo
2/26/2025,EMP0151,Andrew Burns,2/26/2025 08:23,2/26/2025 16:31,Activo
2/26/2025,EMP0040,Brandy Boyer,2/26/2025 09:43,2/26/2025 17:44,Activo
2/26/2025,EMP0092,Joseph Farrell,2/26/2025 06:58,2/26/2025 15:06,Activo
2/26/2025,EMP0174,Yvonne Lawrence,2/26/2025 07:56,2/26/2025 16:25,Activo
2/26/2025,EMP0161,Brandy Bowers,,,Off
2/26/2025,EMP0058,Kelsey Hall,2/26/2025 10:21,2/26/2025 18:21,Activo
2/26/2025,EMP0264,Christine Hughes,2/26/2025 07:40,2/26/2025 15:46,Activo
2/26/2025,EMP0209,Angela James,2/26/2025 09:36,2/26/2025 17:43,Activo
2/26/2025,EMP0021,Tyrone Hall,2/26/2025 09:34,2/26/2025 17:41,Activo
2/26/2025,EMP0120,Daniel Wilkinson,2/26/2025 08:02,2/26/2025 16:06,Activo
2/26/2025,EMP0088,Jennifer Henry,2/26/2025 06:07,2/26/2025 14:07,Activo
2/26/2025,EMP0059,Deborah Jones,2/26/2025 08:22,2/26/2025 16:31,Activo
2/26/2025,EMP0132,Joseph Johnson,2/26/2025 10:33,2/26/2025 18:34,Activo
2/26/2025,EMP0269,Amanda Guerra,,,Off
2/26/2025,EMP0114,Seth Alvarado,2/26/2025 08:24,2/26/2025 16:24,Activo
2/26/2025,EMP0276,Christy Boyer,2/26/2025 09:23,2/26/2025 17:29,Activo
2/26/2025,EMP0175,Andrew Williams,2/26/2025 08:40,2/26/2025 16:58,Activo
2/26/2025,EMP0112,Gabriela Hunt,2/26/2025 07:01,2/26/2025 15:20,Activo
2/26/2025,EMP0267,Micheal Tapia,2/26/2025 09:26,2/26/2025 17:53,Activo
2/26/2025,EMP0001,Stephanie Thomas,2/26/2025 09:58,2/26/2025 18:27,Activo
2/26/2025,EMP0241,John Murray,,,Off
2/26/2025,EMP0270,Kevin Martinez,2/26/2025 07:19,2/26/2025 15:38,Activo
2/26/2025,EMP0017,Erika Harris,2/26/2025 06:26,2/26/2025 14:38,Activo
2/26/2025,EMP0216,Maria Dickson,2/26/2025 06:23,2/26/2025 14:46,Activo
2/26/2025,EMP0281,Michael Smith,2/26/2025 08:31,2/26/2025 16:45,Activo
2/26/2025,EMP0213,Yesenia Green,2/26/2025 07:54,2/26/2025 16:17,Activo
2/26/2025,EMP0231,Kimberly Woods,2/26/2025 10:02,2/26/2025 18:10,Activo
2/26/2025,EMP0041,Timothy Houston,2/26/2025 08:21,2/26/2025 16:41,Activo
2/26/2025,EMP0298,Samuel Ballard,2/26/2025 08:12,2/26/2025 16:25,Activo
2/26/2025,EMP0082,Michelle Fritz,2/26/2025 07:51,2/26/2025 15:58,Activo
2/26/2025,EMP0253,Brett Hammond DVM,2/26/2025 07:05,2/26/2025 15:24,Activo
2/26/2025,EMP0230,Jessica Lawrence,2/26/2025 07:04,2/26/2025 15:26,Activo
2/26/2025,EMP0127,Manuel Anderson,2/26/2025 07:43,2/26/2025 15:45,Activo
2/26/2025,EMP0011,Brian Williams,2/26/2025 06:35,2/26/2025 14:38,Activo
2/26/2025,EMP0280,Kenneth Mercado,2/26/2025 06:43,2/26/2025 15:13,Activo
2/26/2025,EMP0027,Michael George,2/26/2025 06:13,2/26/2025 14:30,Activo
2/26/2025,EMP0224,Kara Jones,2/26/2025 09:30,2/26/2025 17:36,Activo
2/26/2025,EMP0004,Cathy Cross,,,Baja
2/26/2025,EMP0277,Lisa Villanueva,2/26/2025 10:01,2/26/2025 18:29,Activo
2/26/2025,EMP0047,Andrea Rodgers,2/26/2025 06:28,2/26/2025 14:51,Activo
2/26/2025,EMP0218,Christian Keller,2/26/2025 09:50,2/26/2025 18:20,Activo
2/26/2025,EMP0208,David Eaton,2/26/2025 10:38,2/26/2025 19:03,Activo
2/26/2025,EMP0066,Cody Evans,2/26/2025 10:06,2/26/2025 18:33,Activo
2/26/2025,EMP0119,Sean Snyder,2/26/2025 10:44,2/26/2025 18:56,Activo
2/26/2025,EMP0214,Craig Mayer,2/26/2025 10:49,2/26/2025 19:18,Activo
2/26/2025,EMP0105,Melissa Contreras,2/26/2025 09:58,2/26/2025 17:58,Activo
2/26/2025,EMP0042,Nicole Walsh,2/26/2025 09:55,2/26/2025 18:07,Activo
2/26/2025,EMP0257,Lisa Russell,2/26/2025 09:32,2/26/2025 17:53,Activo
2/26/2025,EMP0093,Timothy Johnson,,,Baja
2/26/2025,EMP0086,Mitchell Hamilton,2/26/2025 10:19,2/26/2025 18:48,Activo
2/26/2025,EMP0116,Andrew Moore,,,Off
2/26/2025,EMP0085,Spencer Morgan,2/26/2025 07:52,2/26/2025 15:58,Activo
2/26/2025,EMP0263,Mark White,,,Off
2/26/2025,EMP0194,Daniel Johnson,2/26/2025 06:27,2/26/2025 14:37,Activo
2/26/2025,EMP0186,John Ford DDS,2/26/2025 06:38,2/26/2025 14:55,Activo
2/26/2025,EMP0183,Shelby Moore,2/26/2025 07:14,2/26/2025 15:42,Activo
2/26/2025,EMP0130,Lisa Potter,2/26/2025 10:04,2/26/2025 18:25,Activo
2/26/2025,EMP0288,John King,2/26/2025 07:31,2/26/2025 15:35,Activo
2/26/2025,EMP0159,Wyatt Evans,2/26/2025 08:38,2/26/2025 17:01,Activo
2/26/2025,EMP0080,Robert Allen,2/26/2025 06:06,2/26/2025 14:33,Activo
2/26/2025,EMP0232,Laura Cole,,,Baja
2/26/2025,EMP0145,Raven Phelps,2/26/2025 08:03,2/26/2025 16:14,Activo
2/26/2025,EMP0239,Danny Wilson,,,Baja
2/26/2025,EMP0246,Valerie Davis,2/26/2025 08:12,2/26/2025 16:31,Activo
2/26/2025,EMP0043,Robert Gonzales,2/26/2025 07:17,2/26/2025 15:29,Activo
2/26/2025,EMP0029,Monica Coleman,2/26/2025 10:33,2/26/2025 18:52,Activo
2/26/2025,EMP0255,Ashley Fuller,2/26/2025 10:16,2/26/2025 18:31,Activo
2/26/2025,EMP0144,Edward Smith,2/26/2025 07:32,2/26/2025 16:00,Activo
2/26/2025,EMP0278,Jennifer Morton,2/26/2025 08:15,2/26/2025 16:33,Activo
2/26/2025,EMP0022,Heidi Williams,2/26/2025 08:52,2/26/2025 16:58,Activo
2/26/2025,EMP0285,Stephanie Robinson,2/26/2025 09:11,2/26/2025 17:22,Activo
2/26/2025,EMP0138,Amy Sullivan,2/26/2025 10:00,2/26/2025 18:02,Activo
2/26/2025,EMP0155,Mark Fowler,2/26/2025 08:49,2/26/2025 16:56,Activo
2/26/2025,EMP0249,Philip Bell,2/26/2025 08:33,2/26/2025 16:42,Activo
2/26/2025,EMP0075,Michael Bennett,2/26/2025 10:26,2/26/2025 18:30,Activo
2/26/2025,EMP0109,James Gaines,2/26/2025 06:02,2/26/2025 14:08,Activo
2/26/2025,EMP0181,Mark Massey,2/26/2025 07:53,2/26/2025 16:00,Activo
2/26/2025,EMP0094,Virginia Coleman,2/26/2025 06:10,2/26/2025 14:10,Activo
2/26/2025,EMP0035,Gregory Hughes,2/26/2025 06:58,2/26/2025 15:21,Activo
2/26/2025,EMP0012,Austin Harris,2/26/2025 10:08,2/26/2025 18:20,Activo
2/26/2025,EMP0096,Michelle Ortiz,2/26/2025 10:57,2/26/2025 19:24,Activo
2/26/2025,EMP0045,Matthew Leach,2/26/2025 09:03,2/26/2025 17:30,Activo
2/26/2025,EMP0245,Juan Lin,2/26/2025 06:31,2/26/2025 14:38,Activo
2/26/2025,EMP0210,Christy Martinez,2/26/2025 10:22,2/26/2025 18:32,Activo
2/26/2025,EMP0266,Holly Adams,2/26/2025 08:23,2/26/2025 16:34,Activo
2/26/2025,EMP0007,Nancy Welch,2/26/2025 06:22,2/26/2025 14:25,Activo
2/26/2025,EMP0243,Kathryn Miller,2/26/2025 10:05,2/26/2025 18:31,Activo
2/26/2025,EMP0052,Daniel Wheeler,2/26/2025 09:54,2/26/2025 18:15,Activo
2/26/2025,EMP0002,John Stewart,2/26/2025 09:59,2/26/2025 18:26,Activo
2/26/2025,EMP0024,Theresa Barr,2/26/2025 06:19,2/26/2025 14:24,Activo
2/26/2025,EMP0158,Emma Rodriguez,2/26/2025 09:50,2/26/2025 18:03,Activo
2/26/2025,EMP0184,Sarah Rose,2/26/2025 07:18,2/26/2025 15:27,Activo
2/26/2025,EMP0284,Ashley Mathis,2/26/2025 07:26,2/26/2025 15:41,Activo
2/26/2025,EMP0242,Victoria Watts MD,2/26/2025 09:48,2/26/2025 18:10,Activo
2/26/2025,EMP0295,Justin Golden III,,,Off
2/26/2025,EMP0164,Justin Torres,2/26/2025 06:52,2/26/2025 15:00,Activo
2/26/2025,EMP0095,Samantha Garrison,2/26/2025 06:05,2/26/2025 14:05,Activo
2/26/2025,EMP0099,Dustin Martin,2/26/2025 10:02,2/26/2025 18:03,Activo
2/26/2025,EMP0222,Timothy Roberson,2/26/2025 07:41,2/26/2025 16:08,Activo
2/26/2025,EMP0091,Philip Cross,2/26/2025 09:57,2/26/2025 18:05,Activo
2/26/2025,EMP0005,Melanie Sims,,,Off
2/26/2025,EMP0256,Whitney Wang,2/26/2025 10:06,2/26/2025 18:12,Activo
2/26/2025,EMP0171,Walter Strickland,2/26/2025 08:42,2/26/2025 17:00,Activo
2/26/2025,EMP0098,Donald Robinson,2/26/2025 09:16,2/26/2025 17:43,Activo
2/26/2025,EMP0225,Spencer Stevenson,2/26/2025 10:37,2/26/2025 18:48,Activo
2/26/2025,EMP0157,Jordan Williams,,,Baja
2/26/2025,EMP0176,Benjamin Mcbride,2/26/2025 09:17,2/26/2025 17:21,Activo
2/26/2025,EMP0089,Anthony Young,,,Baja
2/26/2025,EMP0250,Stacey Nixon,2/26/2025 08:09,2/26/2025 16:24,Activo
2/26/2025,EMP0073,Charles Moreno,2/26/2025 08:47,2/26/2025 16:53,Activo
2/26/2025,EMP0008,Gary Rivera,2/26/2025 06:28,2/26/2025 14:43,Activo
2/26/2025,EMP0235,Trevor Lucero,2/26/2025 10:59,2/26/2025 19:01,Activo
2/26/2025,EMP0057,David Patel,,,Baja
2/26/2025,EMP0032,Caleb Francis,2/26/2025 06:23,2/26/2025 14:47,Activo
2/26/2025,EMP0104,Paul Lewis,2/26/2025 07:28,2/26/2025 15:33,Activo
2/26/2025,EMP0178,Joshua King,2/26/2025 08:26,2/26/2025 16:37,Activo
2/26/2025,EMP0262,Timothy Harris,2/26/2025 09:14,2/26/2025 17:42,Activo
2/26/2025,EMP0207,Cindy Yoder,2/26/2025 07:31,2/26/2025 15:37,Activo
2/26/2025,EMP0036,Joanne Wade,2/26/2025 08:12,2/26/2025 16:39,Activo
2/26/2025,EMP0131,Steven Brown,2/26/2025 08:34,2/26/2025 16:51,Activo
2/26/2025,EMP0090,Lee Rodriguez,2/26/2025 10:04,2/26/2025 18:23,Activo
2/26/2025,EMP0068,Sean Jones,2/26/2025 06:01,2/26/2025 14:25,Activo
2/26/2025,EMP0143,Samantha Harris,2/26/2025 06:59,2/26/2025 14:59,Activo
2/26/2025,EMP0142,Harry Robinson,2/26/2025 07:16,2/26/2025 15:21,Activo
2/26/2025,EMP0149,Cheryl Peterson,2/26/2025 06:58,2/26/2025 15:23,Activo
2/26/2025,EMP0038,Beth Rivers,2/26/2025 06:51,2/26/2025 14:55,Activo
2/26/2025,EMP0084,Michaela Wood,,,Baja
2/26/2025,EMP0136,Andrea Nelson,2/26/2025 09:29,2/26/2025 17:41,Activo
2/26/2025,EMP0228,Daniel Garcia,2/26/2025 06:24,2/26/2025 14:54,Activo
2/26/2025,EMP0123,Jeremiah Beck,2/26/2025 09:56,2/26/2025 18:00,Activo
2/26/2025,EMP0187,Brittany Barnes,2/26/2025 08:42,2/26/2025 17:00,Activo
2/26/2025,EMP0274,John Mills,2/26/2025 08:48,2/26/2025 17:03,Activo
2/26/2025,EMP0006,Brenda Cole,2/26/2025 10:30,2/26/2025 18:39,Activo
2/26/2025,EMP0102,Alejandra Lloyd,2/26/2025 08:07,2/26/2025 16:10,Activo
2/26/2025,EMP0273,Jordan Taylor,2/26/2025 07:46,2/26/2025 16:02,Activo
2/26/2025,EMP0212,Kaitlin Greene,2/26/2025 08:32,2/26/2025 16:41,Activo
2/26/2025,EMP0062,Kyle Holden,2/26/2025 07:05,2/26/2025 15:20,Activo
2/26/2025,EMP0259,Erin Wagner,2/26/2025 07:50,2/26/2025 16:05,Activo
2/26/2025,EMP0026,Patricia Long,2/26/2025 08:49,2/26/2025 17:17,Activo
2/26/2025,EMP0219,Rick Estes,2/26/2025 07:04,2/26/2025 15:26,Activo
2/26/2025,EMP0227,Tamara Green,2/26/2025 10:16,2/26/2025 18:17,Activo
2/26/2025,EMP0221,Eddie Jones,2/26/2025 08:55,2/26/2025 17:10,Activo
2/26/2025,EMP0217,Christopher Briggs,2/26/2025 10:46,2/26/2025 19:04,Activo
2/26/2025,EMP0153,Erika Hoffman,,,Baja
2/26/2025,EMP0211,Monique Henson,2/26/2025 06:12,2/26/2025 14:25,Activo
2/26/2025,EMP0107,Terry Davis,2/26/2025 09:07,2/26/2025 17:20,Activo
2/26/2025,EMP0258,Angela Turner,2/26/2025 06:40,2/26/2025 14:53,Activo
2/26/2025,EMP0271,Justin Lopez,2/26/2025 10:18,2/26/2025 18:42,Activo
2/26/2025,EMP0220,Ronald Thornton,,,Off
2/26/2025,EMP0060,Roberta Ingram,2/26/2025 10:42,2/26/2025 19:09,Activo
2/26/2025,EMP0192,Linda Robles,2/26/2025 10:40,2/26/2025 19:03,Activo
2/26/2025,EMP0110,Jessica Lee,2/26/2025 10:38,2/26/2025 18:58,Activo
2/26/2025,EMP0234,Karen Erickson,2/26/2025 06:40,2/26/2025 14:44,Activo
2/26/2025,EMP0261,Dale Green,2/26/2025 09:55,2/26/2025 18:02,Activo
2/27/2025,EMP0282,Cheryl Lewis,2/27/2025 10:44,2/27/2025 19:09,Activo
2/27/2025,EMP0136,Andrea Nelson,2/27/2025 07:28,2/27/2025 15:56,Activo
2/27/2025,EMP0056,Mark Duran,2/27/2025 10:19,2/27/2025 18:21,Activo
2/27/2025,EMP0148,Mr. Michael Lee,2/27/2025 08:22,2/27/2025 16:42,Activo
2/27/2025,EMP0086,Mitchell Hamilton,2/27/2025 08:00,2/27/2025 16:18,Activo
2/27/2025,EMP0016,Matthew Ellis,2/27/2025 09:15,2/27/2025 17:42,Activo
2/27/2025,EMP0193,Zoe Anderson,2/27/2025 07:12,2/27/2025 15:40,Activo
2/27/2025,EMP0055,Rebecca Clark,2/27/2025 06:38,2/27/2025 15:07,Activo
2/27/2025,EMP0104,Paul Lewis,2/27/2025 10:30,2/27/2025 18:31,Activo
2/27/2025,EMP0145,Raven Phelps,2/27/2025 07:54,2/27/2025 16:23,Activo
2/27/2025,EMP0109,James Gaines,2/27/2025 10:10,2/27/2025 18:32,Activo
2/27/2025,EMP0295,Justin Golden III,2/27/2025 08:53,2/27/2025 16:58,Activo
2/27/2025,EMP0235,Trevor Lucero,2/27/2025 10:34,2/27/2025 18:45,Activo
2/27/2025,EMP0194,Daniel Johnson,2/27/2025 07:31,2/27/2025 15:32,Activo
2/27/2025,EMP0228,Daniel Garcia,2/27/2025 08:39,2/27/2025 16:53,Activo
2/27/2025,EMP0240,Michele Scott PhD,2/27/2025 07:17,2/27/2025 15:26,Activo
2/27/2025,EMP0250,Stacey Nixon,2/27/2025 08:52,2/27/2025 17:04,Activo
2/27/2025,EMP0227,Tamara Green,,,Off
2/27/2025,EMP0026,Patricia Long,2/27/2025 07:51,2/27/2025 16:12,Activo
2/27/2025,EMP0258,Angela Turner,2/27/2025 08:24,2/27/2025 16:32,Activo
2/27/2025,EMP0192,Linda Robles,2/27/2025 09:16,2/27/2025 17:34,Activo
2/27/2025,EMP0059,Deborah Jones,2/27/2025 09:54,2/27/2025 18:04,Activo
2/27/2025,EMP0024,Theresa Barr,2/27/2025 10:07,2/27/2025 18:14,Activo
2/27/2025,EMP0051,Deborah Rice,2/27/2025 06:05,2/27/2025 14:05,Activo
2/27/2025,EMP0214,Craig Mayer,2/27/2025 06:49,2/27/2025 15:00,Activo
2/27/2025,EMP0177,Edward Stevens,2/27/2025 07:53,2/27/2025 15:58,Activo
2/27/2025,EMP0080,Robert Allen,2/27/2025 06:55,2/27/2025 15:15,Activo
2/27/2025,EMP0299,Ashley Mcdonald,2/27/2025 10:05,2/27/2025 18:16,Activo
2/27/2025,EMP0294,Gerald Chan,2/27/2025 10:22,2/27/2025 18:52,Activo
2/27/2025,EMP0248,Steven Holmes,2/27/2025 10:34,2/27/2025 18:36,Activo
2/27/2025,EMP0242,Victoria Watts MD,2/27/2025 07:12,2/27/2025 15:25,Activo
2/27/2025,EMP0020,Virginia Martinez,2/27/2025 10:33,2/27/2025 18:46,Activo
2/27/2025,EMP0191,Elizabeth Diaz,2/27/2025 09:02,2/27/2025 17:18,Activo
2/27/2025,EMP0180,Anthony Brown,2/27/2025 10:11,2/27/2025 18:18,Activo
2/27/2025,EMP0052,Daniel Wheeler,2/27/2025 07:15,2/27/2025 15:45,Activo
2/27/2025,EMP0265,Samuel Barrett,2/27/2025 08:06,2/27/2025 16:08,Activo
2/27/2025,EMP0134,Lisa Hanson,2/27/2025 07:42,2/27/2025 16:00,Activo
2/27/2025,EMP0039,Jeffrey Medina,2/27/2025 08:45,2/27/2025 16:50,Activo
2/27/2025,EMP0195,Alexandra Hall,2/27/2025 07:20,2/27/2025 15:43,Activo
2/27/2025,EMP0128,Alan Williams,2/27/2025 08:36,2/27/2025 16:57,Activo
2/27/2025,EMP0268,Kristen Bryan,2/27/2025 08:23,2/27/2025 16:37,Activo
2/27/2025,EMP0274,John Mills,2/27/2025 06:13,2/27/2025 14:15,Activo
2/27/2025,EMP0074,Norman Adams,2/27/2025 09:25,2/27/2025 17:42,Activo
2/27/2025,EMP0054,Lauren Hill,2/27/2025 06:03,2/27/2025 14:29,Activo
2/27/2025,EMP0176,Benjamin Mcbride,2/27/2025 06:48,2/27/2025 15:08,Activo
2/27/2025,EMP0300,Tiffany Nguyen,2/27/2025 07:53,2/27/2025 15:58,Activo
2/27/2025,EMP0298,Samuel Ballard,2/27/2025 08:30,2/27/2025 16:31,Activo
2/27/2025,EMP0288,John King,2/27/2025 09:12,2/27/2025 17:13,Activo
2/27/2025,EMP0290,Melinda Wilcox,2/27/2025 10:06,2/27/2025 18:15,Activo
2/27/2025,EMP0142,Harry Robinson,2/27/2025 06:17,2/27/2025 14:22,Activo
2/27/2025,EMP0087,Ryan Cooper,2/27/2025 07:28,2/27/2025 15:39,Activo
2/27/2025,EMP0284,Ashley Mathis,2/27/2025 09:17,2/27/2025 17:39,Activo
2/27/2025,EMP0275,Tanya Sharp,2/27/2025 08:43,2/27/2025 16:51,Activo
2/27/2025,EMP0009,Jeremy Leon,2/27/2025 08:55,2/27/2025 17:15,Activo
2/27/2025,EMP0135,Nicholas Reed,2/27/2025 06:28,2/27/2025 14:52,Activo
2/27/2025,EMP0037,Angela Smith,2/27/2025 07:48,2/27/2025 16:08,Activo
2/27/2025,EMP0289,Timothy Sawyer,2/27/2025 07:00,2/27/2025 15:02,Activo
2/27/2025,EMP0008,Gary Rivera,2/27/2025 09:21,2/27/2025 17:43,Activo
2/27/2025,EMP0139,Autumn Austin,2/27/2025 08:53,2/27/2025 17:09,Activo
2/27/2025,EMP0183,Shelby Moore,2/27/2025 09:25,2/27/2025 17:36,Activo
2/27/2025,EMP0019,Stephanie Jackson,2/27/2025 09:33,2/27/2025 17:35,Activo
2/27/2025,EMP0256,Whitney Wang,2/27/2025 08:47,2/27/2025 17:05,Activo
2/27/2025,EMP0042,Nicole Walsh,2/27/2025 06:26,2/27/2025 14:38,Activo
2/27/2025,EMP0202,Sharon White,2/27/2025 08:21,2/27/2025 16:41,Activo
2/27/2025,EMP0266,Holly Adams,2/27/2025 06:50,2/27/2025 15:04,Activo
2/27/2025,EMP0031,Carlos Gomez,2/27/2025 07:50,2/27/2025 16:07,Activo
2/27/2025,EMP0114,Seth Alvarado,2/27/2025 09:16,2/27/2025 17:20,Activo
2/27/2025,EMP0196,Tanya Sanchez,2/27/2025 06:49,2/27/2025 14:55,Activo
2/27/2025,EMP0155,Mark Fowler,2/27/2025 09:03,2/27/2025 17:31,Activo
2/27/2025,EMP0070,Brenda Hill,2/27/2025 06:30,2/27/2025 14:57,Activo
2/27/2025,EMP0230,Jessica Lawrence,2/27/2025 06:19,2/27/2025 14:49,Activo
2/27/2025,EMP0121,Scott Fisher,2/27/2025 09:58,2/27/2025 18:24,Activo
2/27/2025,EMP0222,Timothy Roberson,2/27/2025 07:56,2/27/2025 16:26,Activo
2/27/2025,EMP0102,Alejandra Lloyd,2/27/2025 07:52,2/27/2025 16:13,Activo
2/27/2025,EMP0029,Monica Coleman,2/27/2025 07:38,2/27/2025 16:08,Activo
2/27/2025,EMP0064,Joseph Cooper,2/27/2025 08:21,2/27/2025 16:27,Activo
2/27/2025,EMP0107,Terry Davis,2/27/2025 06:36,2/27/2025 14:48,Activo
2/27/2025,EMP0046,Dana Smith,2/27/2025 08:05,2/27/2025 16:17,Activo
2/27/2025,EMP0292,Patricia Singleton,2/27/2025 08:50,2/27/2025 16:59,Activo
2/27/2025,EMP0223,Nathan Norris,2/27/2025 06:35,2/27/2025 14:56,Activo
2/27/2025,EMP0285,Stephanie Robinson,2/27/2025 06:50,2/27/2025 15:00,Activo
2/27/2025,EMP0246,Valerie Davis,2/27/2025 08:54,2/27/2025 16:54,Activo
2/27/2025,EMP0206,Marc Perez,2/27/2025 06:33,2/27/2025 14:43,Activo
2/27/2025,EMP0231,Kimberly Woods,2/27/2025 07:33,2/27/2025 15:56,Activo
2/27/2025,EMP0293,Joe Rios,2/27/2025 06:42,2/27/2025 15:03,Activo
2/27/2025,EMP0088,Jennifer Henry,,,Baja
2/27/2025,EMP0162,John Rogers,2/27/2025 10:17,2/27/2025 18:41,Activo
2/27/2025,EMP0131,Steven Brown,2/27/2025 07:01,2/27/2025 15:25,Activo
2/27/2025,EMP0296,Angela Wilson,2/27/2025 09:48,2/27/2025 18:07,Activo
2/27/2025,EMP0152,David Santos,2/27/2025 09:44,2/27/2025 17:47,Activo
2/27/2025,EMP0027,Michael George,2/27/2025 10:37,2/27/2025 18:38,Activo
2/27/2025,EMP0249,Philip Bell,2/27/2025 10:29,2/27/2025 18:47,Activo
2/27/2025,EMP0158,Emma Rodriguez,2/27/2025 10:50,2/27/2025 19:08,Activo
